order_id,order_date,category,product_name,unit_price,quantity,payment_method,payment_status,total_sales,order_month,order_day
ORD-11479,2026-06-18 04:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-06,Thursday
ORD-11480,2026-07-31 04:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-07,Friday
ORD-11481,2026-07-15 08:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-07,Wednesday
ORD-11482,2026-08-07 01:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-08,Friday
ORD-11483,2026-05-10 15:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-05,Sunday
ORD-11484,2026-02-25 04:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-02,Wednesday
ORD-11485,2026-01-14 05:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-01,Wednesday
ORD-11486,2026-04-10 20:00:00,Accessories,Headphone Bluetooth,450000,1,E-Wallet,Paid,450000,2026-04,Friday
ORD-11487,2026-04-01 02:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-04,Wednesday
ORD-11488,2026-04-25 09:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-04,Saturday
ORD-11489,2026-03-08 07:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-03,Sunday
ORD-11490,2026-05-10 15:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-05,Sunday
ORD-11491,2026-06-13 18:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-06,Saturday
ORD-11492,2026-03-25 04:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-03,Wednesday
ORD-11493,2026-02-24 16:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-02,Tuesday
ORD-11494,2026-02-23 13:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-02,Monday
ORD-11495,2026-06-29 15:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Failed,1350000,2026-06,Monday
ORD-11496,2026-04-10 07:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-04,Friday
ORD-11497,2026-05-15 23:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-05,Friday
ORD-11498,2026-03-31 03:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-03,Tuesday
ORD-11499,2026-03-13 00:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Failed,450000,2026-03,Friday
